id1,id2,relative_speed,distance
235084179,372343000,0.167546823,0.729300266
235084179,372343000,0.055850359,0.807801448
235084179,372343000,0.055850359,0.851961824
235084179,372343000,0.055850359,0.887882173
235084179,372343000,0.055850359,0.926359474
235084179,372343000,0.055850359,0.975633596
235084179,372343000,0.067020337,0.526377208
235084179,372343000,0.044680338,0.573962173
235084179,372343000,0.156377611,0.615862525
235084179,372343000,0.268062975,0.655258398
235084179,372343000,0.156377611,0.702926974
235084179,372343000,0.044680338,0.781423323
235084179,372343000,0.044680338,0.825582802
235084179,372343000,0.044680338,0.861501519
235084179,372343000,0.044680338,0.899976848
235084179,372343000,0.044680338,0.949249501
235084179,372343000,0.044680338,0.98517632
235084179,372343000,0.098959151,0.490128087
235084179,372343000,0.010995573,0.537690351
235084179,372343000,0.12094946,0.579568858
235084179,372343000,0.230894136,0.618950115
235084179,372343000,0.12094946,0.666609158
235084179,372343000,0.010995573,0.745097029
235084179,372343000,0.010995573,0.78925485
235084179,372343000,0.010995573,0.825170717
235084179,372343000,0.010995573,0.863642616
235084179,372343000,0.010995573,0.912912677
235084179,372343000,0.010995573,0.948837663
235084179,372343000,0.098959151,0.990446011
235084179,372343000,0.065973144,0.425438662
235084179,372343000,0.043982208,0.472949934
235084179,372343000,0.153934211,0.514782041
235084179,372343000,0.263874491,0.554133038
235084179,372343000,0.153934211,0.601772514
235084179,372343000,0.043982208,0.680243172
235084179,372343000,0.043982208,0.72439745
235084179,372343000,0.043982208,0.760307761
235084179,372343000,0.043982208,0.798773155
235084179,372343000,0.043982208,0.848038289
235084179,372343000,0.043982208,0.883959856
235084179,372343000,0.065973144,0.925568258
235084179,372343000,0.065973144,0.970721219
235084179,372343000,0.032986685,0.390107506
235084179,372343000,0.076968541,0.437588545
235084179,372343000,0.186917906,0.479395464
235084179,372343000,0.296853037,0.518731102
235084179,372343000,0.186917906,0.566361169
235084179,372343000,0.076968541,0.644824065
235084179,372343000,0.076968541,0.688976757
235084179,372343000,0.076968541,0.724884813
235084179,372343000,0.076968541,0.76334772
235084179,372343000,0.076968541,0.81261105
235084179,372343000,0.076968541,0.848531437
235084179,372343000,0.032986685,0.89013981
235084179,372343000,0.032986685,0.935291374
235084179,372343000,0.032986685,0.96610664
235084179,372343000,0.054977697,0.357944516
235084179,372343000,0.054977697,0.405387077
235084179,372343000,0.164928904,0.447162434
235084179,372343000,0.274867551,0.486478579
235084179,372343000,0.164928904,0.534096398
235084179,372343000,0.054977697,0.6125489
235084179,372343000,0.054977697,0.656699363
235084179,372343000,0.054977697,0.692604329
235084179,372343000,0.054977697,0.731063783
235084179,372343000,0.054977697,0.780324524
235084179,372343000,0.054977697,0.816243179
235084179,372343000,0.054977697,0.85785147
235084179,372343000,0.054977697,0.903000935
